unit,indian,kashmiri,religion,occupation,ranking,treat,age,age_18_27,age_28_49,age_50_over,median_age,gender,gender_female,education,education_class12,education_cat_none,education_cat_class6,education_cat_class12,education_cat_ba,religion_sunni,religion_shia,religion_sikh,religion_hindu,main_earner,monthly_hhincome,hhincome_cat_not_5000,hhincome_cat_5000_15000,hhincome_cat_15000_more
1,1,NA,NA,NA,1---,1,33,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
2,1,NA,NA,NA,1---,4,33,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"15,000-19,999",0,0,1
3,2,NA,NA,NA,2---,0,36,0,1,0,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
4,1,NA,NA,NA,1---,3,29,0,1,0,0,female,1,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
5,1,NA,NA,NA,1---,0,85,0,0,1,1,male,0,Class 4,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
6,1,NA,NA,NA,1---,4,31,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"30,000-39,999",0,0,1
7,1,NA,NA,NA,1---,2,60,0,0,1,1,female,1,Class 3,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
8,1,NA,NA,NA,1---,1,35,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
9,1,NA,NA,NA,1---,1,58,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
10,1,NA,NA,NA,1---,3,21,1,0,0,0,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
11,1,NA,NA,NA,1---,4,30,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
12,1,NA,NA,NA,1---,0,50,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
13,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
14,4,NA,NA,NA,4---,3,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
15,1,NA,NA,NA,1---,1,35,0,1,0,0,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
16,2,NA,NA,NA,2---,1,38,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
17,2,NA,NA,NA,2---,1,30,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
18,2,NA,NA,NA,2---,3,23,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
19,1,NA,NA,NA,1---,3,33,0,1,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
20,1,NA,NA,NA,1---,3,20,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
21,1,NA,NA,NA,1---,0,41,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
22,2,NA,NA,NA,2---,2,64,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
23,1,NA,NA,NA,1---,2,20,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
24,3,NA,NA,NA,3---,4,22,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
25,1,NA,NA,NA,1---,0,24,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
26,1,NA,NA,NA,1---,4,28,0,1,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,1,"20,000-29,999",0,0,1
27,1,NA,NA,NA,1---,1,26,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"5,000-9,999",0,1,0
28,2,NA,NA,NA,2---,2,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
29,1,NA,NA,NA,1---,4,63,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
30,1,NA,NA,NA,1---,2,43,0,1,0,1,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"40,000-49,999",0,0,1
31,1,NA,NA,NA,1---,1,51,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
32,1,NA,NA,NA,1---,0,49,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
33,1,NA,NA,NA,1---,0,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
34,1,NA,NA,NA,1---,0,20,1,0,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
35,3,NA,NA,NA,3---,2,65,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
36,1,NA,NA,NA,1---,4,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
37,1,NA,NA,NA,1---,1,25,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
38,1,NA,NA,NA,1---,0,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
39,2,NA,NA,NA,2---,1,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
40,4,NA,NA,NA,4---,0,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
41,1,NA,NA,NA,1---,0,66,0,0,1,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
42,1,NA,NA,NA,1---,4,22,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
43,1,NA,NA,NA,1---,3,45,0,1,0,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
44,1,NA,NA,NA,1---,4,21,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
45,1,NA,NA,NA,1---,0,52,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
46,1,NA,NA,NA,1---,1,20,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
47,1,NA,NA,NA,1---,4,39,0,1,0,1,male,0,Class 11,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
48,1,NA,NA,NA,1---,3,36,0,1,0,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
49,1,NA,NA,NA,1---,2,62,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
50,1,NA,NA,NA,1---,2,42,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
51,2,NA,NA,NA,2---,0,50,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
52,2,NA,NA,NA,2---,3,22,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
53,1,NA,NA,NA,1---,4,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
54,2,NA,NA,NA,2---,4,45,0,1,0,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
55,4,NA,NA,NA,4---,3,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
56,2,NA,NA,NA,2---,0,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
57,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
58,1,NA,NA,NA,1---,4,33,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
59,1,NA,NA,NA,1---,1,28,0,1,0,0,male,0,Class 3,0,0,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
60,1,NA,NA,NA,1---,2,52,0,0,1,1,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
61,2,NA,NA,NA,2---,2,31,0,1,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
62,1,NA,NA,NA,1---,2,25,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"30,000-39,999",0,0,1
63,1,NA,NA,NA,1---,0,75,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
64,1,NA,NA,NA,1---,2,55,0,0,1,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
65,1,NA,NA,NA,1---,2,53,0,0,1,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
66,1,NA,NA,NA,1---,3,26,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
67,2,NA,NA,NA,2---,0,42,0,1,0,1,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
68,1,NA,NA,NA,1---,2,65,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
69,1,NA,NA,NA,1---,1,32,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
70,1,NA,NA,NA,1---,4,35,0,1,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
71,1,NA,NA,NA,1---,3,30,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
72,1,NA,NA,NA,1---,2,31,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
73,2,NA,NA,NA,2---,4,36,0,1,0,1,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
74,1,NA,NA,NA,1---,0,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
75,1,NA,NA,NA,1---,3,22,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"90,000-99,999",0,0,1
76,1,NA,NA,NA,1---,2,72,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
77,1,NA,NA,NA,1---,0,28,0,1,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"20,000-29,999",0,0,1
78,1,NA,NA,NA,1---,3,49,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
79,1,NA,NA,NA,1---,1,44,0,1,0,1,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
80,1,NA,NA,NA,1---,2,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
81,1,NA,NA,NA,1---,0,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
82,1,NA,NA,NA,1---,4,55,0,0,1,1,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"20,000-29,999",0,0,1
83,4,NA,NA,NA,4---,1,26,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
84,1,NA,NA,NA,1---,3,46,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
85,1,NA,NA,NA,1---,3,42,0,1,0,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"15,000-19,999",0,0,1
86,1,NA,NA,NA,1---,3,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
87,1,NA,NA,NA,1---,2,45,0,1,0,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
88,1,NA,NA,NA,1---,3,69,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"90,000-99,999",0,0,1
89,1,NA,NA,NA,1---,2,25,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
90,1,NA,NA,NA,1---,4,26,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
91,1,NA,NA,NA,1---,3,25,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
92,1,NA,NA,NA,1---,3,18,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
93,1,NA,NA,NA,1---,2,26,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
94,1,NA,NA,NA,1---,3,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
95,2,NA,NA,NA,2---,4,56,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
96,1,NA,NA,NA,1---,3,25,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
97,1,NA,NA,NA,1---,4,25,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
98,1,NA,NA,NA,1---,4,19,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
99,1,NA,NA,NA,1---,1,22,1,0,0,0,female,1,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
100,1,NA,NA,NA,1---,2,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
101,1,NA,NA,NA,1---,4,70,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
102,1,NA,NA,NA,1---,1,26,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"20,000-29,999",0,0,1
103,1,NA,NA,NA,1---,3,50,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
104,2,NA,NA,NA,2---,2,45,0,1,0,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
105,1,NA,NA,NA,1---,1,34,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
106,1,NA,NA,NA,1---,4,20,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
107,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
108,1,NA,NA,NA,1---,3,36,0,1,0,1,female,1,Class 8,0,0,1,0,0,0,0,0,0,0,"0-2,499",1,0,0
109,1,NA,NA,NA,1---,0,70,0,0,1,1,male,0,Class 4,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
110,1,NA,NA,NA,1---,3,40,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
111,1,NA,NA,NA,1---,4,22,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"10,000-14,999",0,1,0
112,1,NA,NA,NA,1---,0,19,1,0,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
113,1,NA,NA,NA,1---,3,33,0,1,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,1,"5,000-9,999",0,1,0
114,1,NA,NA,NA,1---,4,47,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
115,1,NA,NA,NA,1---,3,28,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
116,1,NA,NA,NA,1---,4,26,1,0,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
117,1,NA,NA,NA,1---,4,37,0,1,0,1,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
118,1,NA,NA,NA,1---,4,52,0,0,1,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
119,1,NA,NA,NA,1---,4,34,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
120,1,NA,NA,NA,1---,4,21,1,0,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"15,000-19,999",0,0,1
121,3,NA,NA,NA,3---,4,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
122,1,NA,NA,NA,1---,2,55,0,0,1,1,male,0,Some college,1,0,0,1,0,1,0,0,0,1,"2500-4,999",1,0,0
123,2,NA,NA,NA,2---,3,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
124,1,NA,NA,NA,1---,1,35,0,1,0,0,female,1,Class 5,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
125,1,NA,NA,NA,1---,1,23,1,0,0,0,female,1,Class 11,0,0,1,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
126,2,NA,NA,NA,2---,0,30,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
127,1,NA,NA,NA,1---,4,21,1,0,0,0,male,0,Graduation (BA/BS etc.),1,0,0,0,1,1,0,0,0,0,"15,000-19,999",0,0,1
128,3,NA,NA,NA,3---,3,80,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
129,1,NA,NA,NA,1---,4,70,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
130,1,NA,NA,NA,1---,1,30,0,1,0,0,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
131,1,NA,NA,NA,1---,4,30,0,1,0,0,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
132,2,NA,NA,NA,2---,4,36,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
133,1,NA,NA,NA,1---,1,28,0,1,0,0,female,1,Class 2,0,0,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
134,3,NA,NA,NA,3---,1,21,1,0,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"40,000-49,999",0,0,1
135,1,NA,NA,NA,1---,4,62,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
136,1,NA,NA,NA,1---,4,63,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
137,1,NA,NA,NA,1---,0,32,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
138,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,1,"10,000-14,999",0,1,0
139,1,NA,NA,NA,1---,2,40,0,1,0,1,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
140,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
141,1,NA,NA,NA,1---,1,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
142,1,NA,NA,NA,1---,3,32,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
143,2,NA,NA,NA,2---,4,59,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
144,1,NA,NA,NA,1---,2,35,0,1,0,0,female,1,Class 9,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
145,1,NA,NA,NA,1---,0,52,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
146,2,NA,NA,NA,2---,3,45,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
147,3,NA,NA,NA,3---,3,32,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
148,1,NA,NA,NA,1---,4,60,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
149,2,NA,NA,NA,2---,0,32,0,1,0,0,male,0,Some college,1,0,0,1,0,1,0,0,0,0,"5,000-9,999",0,1,0
150,2,NA,NA,NA,2---,2,57,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
151,1,NA,NA,NA,1---,1,55,0,0,1,1,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"40,000-49,999",0,0,1
152,2,NA,NA,NA,2---,3,25,1,0,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
153,1,NA,NA,NA,1---,4,82,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
154,1,NA,NA,NA,1---,0,30,0,1,0,0,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
155,1,NA,NA,NA,1---,0,35,0,1,0,0,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
156,3,NA,NA,NA,3---,1,70,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
157,1,NA,NA,NA,1---,2,70,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
158,1,NA,NA,NA,1---,2,20,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
159,1,NA,NA,NA,1---,4,56,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
160,2,NA,NA,NA,2---,0,19,1,0,0,0,female,1,Class 12,1,0,0,1,0,1,0,0,0,0,"0-2,499",1,0,0
161,1,NA,NA,NA,1---,2,30,0,1,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,1,"2500-4,999",1,0,0
162,1,NA,NA,NA,1---,3,52,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
163,2,NA,NA,NA,2---,2,27,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
164,1,NA,NA,NA,1---,3,18,1,0,0,0,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
165,1,NA,NA,NA,1---,0,45,0,1,0,1,male,0,Some college,1,0,0,1,0,1,0,0,0,1,NA,0,0,1
166,1,NA,NA,NA,1---,4,25,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"20,000-29,999",0,0,1
167,1,NA,NA,NA,1---,2,44,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"10,000-14,999",0,1,0
168,3,NA,NA,NA,3---,1,25,1,0,0,0,male,0,Post-graduation (MA/MS etc.),1,0,0,0,1,1,0,0,0,0,"30,000-39,999",0,0,1
169,1,NA,NA,NA,1---,4,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
170,1,NA,NA,NA,1---,1,40,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
171,1,NA,NA,NA,1---,4,50,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
172,1,NA,NA,NA,1---,3,48,0,1,0,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
173,1,NA,NA,NA,1---,1,67,0,0,1,1,male,0,Class 10,0,0,1,0,0,1,0,0,0,1,"5,000-9,999",0,1,0
174,1,NA,NA,NA,1---,0,39,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,0,"0-2,499",1,0,0
175,4,NA,NA,NA,4---,2,30,0,1,0,0,female,1,Class 1,0,0,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
176,2,NA,NA,NA,2---,3,30,0,1,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,0,"5,000-9,999",0,1,0
177,2,NA,NA,NA,2---,0,38,0,1,0,1,male,0,Class 5,0,0,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
178,1,NA,NA,NA,1---,2,24,1,0,0,0,male,0,Class 12,1,0,0,1,0,1,0,0,0,0,"2500-4,999",1,0,0
179,1,NA,NA,NA,1---,4,61,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"2500-4,999",1,0,0
180,1,NA,NA,NA,1---,1,37,0,1,0,1,female,1,Class 7,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
181,1,NA,NA,NA,1---,3,39,0,1,0,1,female,1,Class 8,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
182,1,NA,NA,NA,1---,2,65,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
183,1,NA,NA,NA,1---,0,51,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"2500-4,999",1,0,0
184,4,NA,NA,NA,4---,0,55,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
185,3,NA,NA,NA,3---,0,23,1,0,0,0,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
186,1,NA,NA,NA,1---,2,22,1,0,0,0,male,0,Class 7,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
187,2,NA,NA,NA,2---,4,65,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,0,"0-2,499",1,0,0
188,2,NA,NA,NA,2---,1,52,0,0,1,1,female,1,No formal education,0,1,0,0,0,1,0,0,0,0,"20,000-29,999",0,0,1
189,1,NA,NA,NA,1---,2,28,0,1,0,0,female,1,Class 10,0,0,1,0,0,1,0,0,0,0,"2500-4,999",1,0,0
190,1,NA,NA,NA,1---,1,75,0,0,1,1,male,0,No formal education,0,1,0,0,0,1,0,0,0,1,"0-2,499",1,0,0
191,1,NA,NA,NA,1---,2,25,1,0,0,0,male,0,Class 9,0,0,1,0,0,1,0,0,0,1,"0-2,499",1,0,0
192,2,NA,NA,NA,2---,2,56,0,0,1,1,male,0,Class 8,0,0,1,0,0,1,0,0,0,1,"10,000-14,999",0,1,0
